product_id,name,rating,rating_count,num_flowers,aroma,composition_flowers,target_price,bonus,city
2969,Альстромерия нежный микс,4.9,672,15,без запаха,альстромерия,230.0,12,Москва
3541,Альстромерия желтая,4.6,503,11,без запаха,альстромерия,230.0,12,Москва
3540,Альстромерия красная,4.9,659,9,без запаха,альстромерия,230.0,12,Москва
3539,Альстромерия фиолетовая,4.6,592,9,без запаха,альстромерия,230.0,12,Москва
2968,Альстромерия яркий микс,4.6,362,17,без запаха,альстромерия,230.0,12,Москва
4617,Букет из альстромерий нежный микс в коробке,4.6,179,25,без запаха,альстромерия,7403.0,371,Москва
4626,Букет из 15 гиацинтов в стильной упаковке,5.0,1,15,опьяняющий,гиацинт,5901.0,296,Москва
3651,Букет цветов Натура,4.8,614,11,медовый,ирис,2741.0,138,Москва
3846,Букет цветов Доверие,4.7,506,35,медовый,ирис,7067.0,354,Москва
3649,Букет цветов Забота,4.9,591,7,медовый,ирис,1796.0,90,Москва
5035,Букет из ирисов под ленту   15 шт,4.7,145,15,медовый,ирис,3103.0,156,Москва
3650,Букет цветов Спокойствие,5.0,667,9,медовый,ирис,2216.0,111,Москва
26,Ирисы синие,4.6,619,19,медовый,ирис,198.0,10,Москва
1679,Букет из 51 синего ириса под ленту,4.7,695,51,медовый,ирис,8537.0,427,Москва
4895,Букет экспресс Бесценная,4.9,656,9,без запаха,эустома,5870.0,294,Москва
4894,Букет экспресс Добрая,4.7,345,5,без запаха,эустома,3460.0,173,Москва
1849,Букет цветов Родимая,4.9,657,9,без запаха,эустома,5870.0,294,Москва
2086,Букет цветов Единственная,4.8,646,15,без запаха,эустома,9455.0,473,Москва
3653,Букет из 5 белых эустом в стильной упаковке,4.5,671,5,без запаха,эустома,3460.0,173,Москва
3654,Букет из 5 розовых эустом в стильной упаковке,4.7,342,5,без запаха,эустома,3460.0,173,Москва
3655,Букет из 7 белых эустом в стильной упаковке,4.7,377,7,без запаха,эустома,4615.0,231,Москва
3656,Букет из 7 розовых эустом в стильной упаковке,4.6,436,7,без запаха,эустома,4615.0,231,Москва
3657,Букет из 9 белых эустом в стильной упаковке,5.0,445,9,без запаха,эустома,5639.0,282,Москва
1972,Букет из 21 лизиантуса микс в упаковке,4.5,334,21,без запаха,эустома,13025.0,652,Москва
2410,Букет из 35 белых лизиантусов в стильной упаковке,4.5,597,35,без запаха,эустома,21200.0,1060,Москва
27,Лизиантус белый,4.7,543,9,без запаха,эустома,534.0,27,Москва
29,Лизиантус малиновый,4.7,734,9,без запаха,эустома,534.0,27,Москва
3491,Лизиантус сиреневый,4.8,607,9,без запаха,эустома,534.0,27,Москва
28,Лизиантус фиолетовый,4.6,472,9,без запаха,эустома,534.0,27,Москва
30,Лизиантус микс,4.5,429,13,без запаха,эустома,534.0,27,Москва
3492,Лизиантус нежный микс,4.9,546,13,без запаха,эустома,534.0,27,Москва
5554,Букет из 5 хризантем Бакарди в стильной упаковке,4.8,188,5,сладкий,хризантема,2069.0,104,Москва
542,Букет из 15 матрикарий в стильной упаковке,4.5,331,15,,ромашка,5240.0,262,Москва
5555,Букет из 9 хризантем Бакарди в стильной упаковке,4.8,186,9,сладкий,хризантема,3801.0,191,Москва
5159,Букет цветов Летний сад,4.6,166,11,,ромашка,4841.0,243,Москва
4750,Букет цветов Теплые мгновения,5.0,1,3,сладкий,"хризантема, ромашка",5513.0,276,Москва
5160,Букет цветов Солнечный рай,4.9,197,25,,ромашка,9965.0,499,Москва
5609,Букет из 11 матрикарий в стильной упаковке,4.8,188,11,,ромашка,3738.0,187,Москва
5556,Букет из 11 хризантем Бакарди в стильной упаковке,4.7,199,11,сладкий,хризантема,4494.0,225,Москва
5094,Букет цветов Летнее поле,4.5,147,10,,"хризантема, ромашка",6048.0,303,Москва
5095,Букет цветов Ночной порыв,4.6,166,15,медовый,"ирис, ромашка",7571.0,379,Москва
2004,Букет из 35 матрикарий в дизайнерской упаковке,4.9,630,35,,ромашка,10994.0,550,Москва
2156,Букет из 49 матрикарий в дизайнерской упаковке,4.7,492,49,,ромашка,15131.0,757,Москва
5049,Букет из 21 хризантемы Бакарди в стильной упаковке,4.6,165,21,сладкий,хризантема,8180.0,409,Москва
3733,Букет из 15 белых кустовых хризантем Сантини в стильной упаковке,4.7,572,15,сладкий,хризантема,4604.0,231,Москва
3734,Букет из 25 белых кустовых хризантем Сантини в стильной упаковке,4.5,820,25,сладкий,хризантема,7077.0,354,Москва
3735,Букет из 51 белой кустовой хризантемы Сантини в стильной упаковке,5.0,562,51,сладкий,хризантема,13582.0,680,Москва
4284,Букет из 9 кустовых хризантем Сантини микс в стильной упаковке,4.5,359,9,сладкий,хризантема,3077.0,154,Москва
2405,Букет из 15 кустовых хризантем Сантини микс в стильной упаковке,5.0,667,15,сладкий,хризантема,4604.0,231,Москва
2395,Букет из 25 кустовых хризантем Сантини микс в стильной упаковке,4.5,635,25,сладкий,хризантема,7077.0,354,Москва
2401,Букет из 49 кустовых хризантем Сантини микс в стильной упаковке,4.9,797,49,сладкий,хризантема,12868.0,644,Москва
4656,Букет из 25 белых кустовых хризантем Сантини под ленту,5.0,1,25,сладкий,хризантема,6384.0,320,Москва
4655,Букет из 25 фиолетовых кустовых хризантем Сантини под ленту,5.0,1,25,сладкий,хризантема,6384.0,320,Москва
2947,Букет из 75 белых кустовых хризантем Сантини в стильной упаковке,4.6,531,75,сладкий,хризантема,19378.0,969,Москва
5120,Букет цветов Летняя пора,4.3,137,5,медовый,ромашка,4085.0,205,Москва
5121,Букет цветов Нежное чувство,4.5,155,7,медовый,ромашка,4547.0,228,Москва
3318,Букет из 15 садовых ромашек в дизайнерской упаковке,4.7,719,15,медовый,ромашка,4841.0,243,Москва
4194,Букет из 9 садовых ромашек и 5 маттиол в стильной пленке,4.6,386,9,медовый,"ромашка, матиола",5644.0,283,Москва
5122,Букет цветов Вечерний сад,4.6,166,9,медовый,"ромашка, альстромерия",5864.0,294,Москва
3317,Букет из 21 садовой ромашки в стильной упаковке,4.6,477,21,медовый,ромашка,6794.0,340,Москва
4197,Букет из 11 садовых ромашек и 5 маттиол в стильной пленке,4.7,402,11,медовый,"ромашка, матиола",6867.0,344,Москва
5123,Букет цветов Солнечный день,4.5,166,15,медовый,"ромашка, матиола",8810.0,441,Москва
1799,Букет из 35 ромашек в стильной упаковке,4.9,397,35,медовый,ромашка,10878.0,544,Москва
4271,Букет из 51 ромашки в стильной упаковке,4.9,378,51,медовый,ромашка,15708.0,786,Москва
4615,Букет из 25 белых хризантем Сантини в коробке,4.7,105,25,сладкий,хризантема,7445.0,373,Москва
32,Матрикария,4.8,391,19,,ромашка,284.0,15,Москва
555,Букет цветов Бескрайние поля,4.7,662,7,травяной,подсолнух,6521.0,327,Москва
561,Букет из 15 подсолнухов под ленту,4.8,559,15,травяной,подсолнух,9109.0,456,Москва
1417,Букет из 25 подсолнухов под ленту,4.5,626,25,травяной,подсолнух,14873.0,744,Москва
141,Подсолнух,4.8,421,6,травяной,подсолнух,534.0,27,Москва
3387,Букет из 3 гладиолусов в дизайнерской упаковке,4.5,655,3,лёгкий,гладиолус,2374.0,119,Москва
3386,Букет из 3 гладиолусов и 3 альстромерий в дизайнерской упаковке,4.8,566,3,сладкий,"гладиолус, альстромерия",4935.0,247,Москва
5199,Букет цветов Важный день,4.7,170,9,лёгкий,гладиолус,6346.0,318,Москва
5186,Букет из 15 гладиолусов микс под ленту,4.4,164,15,лёгкий,гладиолус,8450.0,423,Москва
2684,Букет цветов Начало урока,5.0,742,3,лёгкий,гладиолус,2374.0,119,Москва
5190,Букет из 19 гладиолусов микс в стильной упаковке,4.8,166,19,лёгкий,гладиолус,11462.0,574,Москва
5636,Букет цветов Нежная осень,4.6,165,3,сладкий,"гладиолус, альстромерия",6500.0,325,Москва
5185,Букет из 19 гладиолусов микс под ленту,4.7,166,19,лёгкий,гладиолус,10538.0,527,Москва
5189,Букет из 25 белых гладиолусов микс в стильной упаковке,4.9,196,25,лёгкий,гладиолус,14900.0,745,Москва
5188,Букет из 7 красных гладиолусов под ленту,4.8,186,7,лёгкий,гладиолус,4271.0,214,Москва
5198,Букет цветов Прекрасная пора,4.7,176,5,лёгкий,гладиолус,3796.0,190,Москва
5187,Букет из 11 белых гладиолусов под ленту,4.5,166,11,лёгкий,гладиолус,6358.0,318,Москва
4303,Гладиолусы розовые,4.6,574,7,лёгкий,гладиолус,545.0,28,Москва
564,Гладиолусы микс,5.0,427,13,лёгкий,гладиолус,545.0,28,Москва
2581,Букет из 15 фрезий микс в стильной упаковке,4.9,328,15,фруктовый,фрезия,5182.0,260,Москва
2847,Букет из 25 белых фрезий в дизайнерской упаковке,4.5,716,25,фруктовый,фрезия,8285.0,415,Москва
2582,Букет из 25 фрезий микс в дизайнерской упаковке,4.9,462,25,фруктовый,фрезия,8285.0,415,Москва
2578,Букет из 49 фрезий микс в стильной упаковке,5.0,499,49,фруктовый,фрезия,15582.0,780,Москва
155,Фрезия белая,5.0,406,21,фруктовый,фрезия,282.0,15,Москва
3481,Фрезия желтая,4.6,427,13,фруктовый,фрезия,282.0,15,Москва
3482,Фрезия фиолетовая,4.5,426,21,фруктовый,фрезия,282.0,15,Москва
2552,Фрезия микс,5.0,338,35,фруктовый,фрезия,282.0,15,Москва
3521,Букет из сухоцветов Сахарная вата,4.8,533,2,без запаха,"гипсофила, сухоцветы",5793.0,290,Москва
3422,Букет из сухоцветов Розовая пантера,4.6,320,5,,сухоцветы,11826.0,592,Москва
2806,Букет из сухоцветов Прованс,4.9,469,1,,сухоцветы,2568.0,129,Москва
2777,Букет из сухоцветов Хлопковое поле,4.7,685,5,,сухоцветы,7783.0,390,Москва
2778,Букет из сухоцветов Лавандовый замок,4.7,333,1,,сухоцветы,8256.0,413,Москва
3396,Букет из гипсофил Росинка,4.7,608,5,без запаха,гипсофила,2930.0,147,Москва
3256,Букет из гипсофил Седьмое небо,4.6,353,7,без запаха,гипсофила,4195.0,210,Москва
3377,Букет из гипсофил Сияние,4.5,523,5,без запаха,гипсофила,3344.0,168,Москва
4892,Букет экспресс Воздушная,4.5,520,5,без запаха,гипсофила,3344.0,168,Москва
3688,Букет из гипсофил Белый пух,4.6,437,7,без запаха,гипсофила,3749.0,188,Москва
3289,Букет из гипсофил Мерцание луны,4.8,557,25,без запаха,гипсофила,9791.0,490,Москва
3259,Букет из гипсофил Звездная пыль,4.7,503,19,без запаха,гипсофила,10259.0,513,Москва
3255,Букет из гипсофил Звёздная дымка,5.0,490,25,без запаха,гипсофила,11813.0,591,Москва
3288,Букет из гипсофил Утренний иней,4.9,420,15,без запаха,гипсофила,7319.0,366,Москва
3287,Букет из гипсофил Первая роса,4.7,330,11,без запаха,гипсофила,5240.0,262,Москва
3269,Букет из гипсофил Летний рассвет,4.7,395,9,без запаха,гипсофила,5397.0,270,Москва
3268,Букет из гипсофил Созвездие любви,4.8,567,15,без запаха,гипсофила,8185.0,410,Москва
3290,Букет из гипсофилы Облако любви,4.9,501,51,без запаха,гипсофила,18627.0,932,Москва
3478,Гипсофила белая,4.5,432,15,без запаха,гипсофила,377.0,19,Москва
3443,Гипсофила микс,4.9,563,15,без запаха,гипсофила,450.0,23,Москва
4595,Букет из 25 белых гипсофил в коробке,4.5,199,25,без запаха,гипсофила,9461.0,474,Москва
4596,Букет из 25 гипсофил в коробке,5.0,278,25,без запаха,гипсофила,11482.0,575,Москва
3879,Букет из 15 нарциссов в стильной упаковке,4.8,84,15,пряный,нарцисс,5437.0,272,Москва
3880,Букет из 25 нарциссов в стильной упаковке,4.7,57,25,пряный,нарцисс,8616.0,431,Москва
5427,Букет цветов Комплимент   5 шт,4.8,183,5,без запаха,тюльпан,1381.0,70,Москва
2044,Букет цветов Родная,4.8,856,9,без запаха,тюльпан,2021.0,102,Москва
4912,Букет цветов Красота,4.2,163,11,без запаха,тюльпан,2347.0,118,Москва
4457,Букет цветов Прилив чувств,5.0,813,9,без запаха,тюльпан,2436.0,122,Москва
4450,Букет из 15 тюльпанов стандарт микс под ленту,4.7,586,15,без запаха,тюльпан,3224.0,162,Москва
5385,Букет из тюльпанов микс стандарт в упаковке      15 шт,4.5,165,15,без запаха,тюльпан,3560.0,178,Москва
4461,Букет в шляпной коробке Мягкая   S,4.8,428,15,без запаха,тюльпан,3686.0,185,Москва
5438,Букет в шляпной коробке Нежная,4.6,169,15,без запаха,тюльпан,3686.0,185,Москва
4460,Букет из 15 пионовидных тюльпанов в упаковке,4.6,610,15,без запаха,тюльпан,3917.0,196,Москва
4574,Букет из 25 белых тюльпанов стандарт под ленту,4.6,869,25,без запаха,тюльпан,4032.0,202,Москва
4607,Букет из 25 красных тюльпанов стандарт под ленту,4.8,938,25,без запаха,тюльпан,4032.0,202,Москва
4572,Букет из 25 розовых тюльпанов стандарт под ленту,4.7,671,25,без запаха,тюльпан,4032.0,202,Москва
4451,Букет из 25 тюльпанов стандарт микс под ленту,4.6,841,25,без запаха,тюльпан,4032.0,202,Москва
5439,Букет в шляпной коробке Влюблённость   S на фото,4.7,168,15,без запаха,тюльпан,4148.0,208,Москва
2125,Букет цветов Любящий взгляд,4.7,410,25,без запаха,тюльпан,4494.0,225,Москва
2157,Букет цветов Романтический день,5.0,451,25,без запаха,тюльпан,4494.0,225,Москва
4458,Букет цветов Поцелуй любви,4.6,824,25,без запаха,тюльпан,4610.0,231,Москва
5437,Букет в шляпной коробке Весна,4.8,185,25,без запаха,тюльпан,4715.0,236,Москва
4452,Букет из 35 тюльпанов стандарт микс под ленту,4.9,883,35,без запаха,тюльпан,5187.0,260,Москва
5440,Букет в шляпной коробке из 35 тюльпанов стандарт микс,4.8,185,35,без запаха,тюльпан,5870.0,294,Москва
4571,Букет из 51 жёлтого тюльпана стандарт под ленту,4.8,660,51,без запаха,тюльпан,5870.0,294,Москва
4573,Букет из 51 розового тюльпана стандарт под ленту,4.5,562,51,без запаха,тюльпан,5870.0,294,Москва
4606,Букет из 51 тюльпана стандарт яркий микс под ленту,5.0,791,51,без запаха,тюльпан,5870.0,294,Москва
4453,Букет из 51 тюльпанов стандарт микс под ленту,4.6,632,51,без запаха,тюльпан,5870.0,294,Москва
5441,Букет в шляпной коробке из 51 тюльпана стандарт микс,4.9,189,51,без запаха,тюльпан,6573.0,329,Москва
4449,Букет из 51 тюльпана стандарт микс в упаковке,4.8,501,51,без запаха,тюльпан,6573.0,329,Москва
2126,Букет цветов Роскошь,4.6,955,51,без запаха,тюльпан,6573.0,329,Москва
2159,Букет цветов Сладкий шепот,4.5,538,51,без запаха,тюльпан,6573.0,329,Москва
2136,Букет цветов Твоя фантазия,4.8,579,51,без запаха,тюльпан,7728.0,387,Москва
4459,Букет цветов Яркие эмоции,4.7,919,51,без запаха,тюльпан,7728.0,387,Москва
3094,Букет из 101 тюльпана микс стандарт под ленту,4.5,641,101,без запаха,тюльпан,8075.0,404,Москва
2161,Букет из 101 белого тюльпана стандарт в стильной упаковке,4.8,584,101,без запаха,тюльпан,8883.0,445,Москва
2127,Букет из 101 розового тюльпана стандарт в дизайнерской упаковке,4.7,707,101,без запаха,тюльпан,8883.0,445,Москва
3095,Букет цветов Важный шаг,4.8,425,101,без запаха,тюльпан,8883.0,445,Москва
5067,Букет цветов Каприз,4.7,137,3,яркий,пион,2657.0,133,Москва
5337,Букет цветов Воплощение мечты,4.7,165,3,яркий,"пион, эвкалипт",3161.0,159,Москва
2504,Букет цветов Сказка,5.0,624,3,яркий,пион,3350.0,168,Москва
5068,Букет цветов Первая любовь,4.7,156,5,яркий,пион,4037.0,202,Москва
5498,Букет цветов Скромное обаяние,4.8,159,5,яркий,пион,4037.0,202,Москва
2468,Букет из 5 белых пионов (Premium) в дизайнерской упаковке,4.7,849,5,яркий,"пион, эвкалипт",4384.0,220,Москва
5494,Букет цветов Шепот полей,4.9,196,5,яркий,пион,4557.0,228,Москва
5495,Букет цветов Яркий день,4.8,169,7,яркий,пион,4736.0,237,Москва
5101,Букет цветов Лунная магия,4.6,166,5,яркий,пион,4820.0,241,Москва
2559,Букет цветов Восторг,5.0,714,5,яркий,"пион, эвкалипт",4972.0,249,Москва
5100,Букет цветов Блики лета,4.7,148,5,яркий,"пион, эвкалипт",5087.0,255,Москва
5336,Букет цветов Сладкая улыбка,4.7,185,7,яркий,пион,5765.0,289,Москва
2466,Букет цветов Вдохновение,4.9,787,7,яркий,пион,6090.0,305,Москва
2462,Букет из 9 белых пионов (Premium) в стильной упаковке,4.7,958,9,яркий,пион,7266.0,364,Москва
2557,Букет цветов Сладость,4.6,688,9,яркий,пион,7266.0,364,Москва
2465,Букет цветов Наслаждение,5.0,879,9,яркий,"пион, эвкалипт",7970.0,399,Москва
5493,Букет цветов Грация лета,4.7,196,9,яркий,пион,8017.0,401,Москва
5099,Букет цветов Робкая надежда,4.7,175,11,яркий,пион,9230.0,462,Москва
5098,Букет цветов Эстетика любви,4.5,165,11,яркий,пион,9482.0,475,Москва
5496,Букет цветов Нежность рассвета,4.8,198,13,яркий,пион,10033.0,502,Москва
5526,Букет из пионов микс (Сара Бернар) под ленту   15 шт,4.8,185,15,яркий,пион,10841.0,543,Москва
5102,Букет цветов Магия любви,4.8,185,15,яркий,пион,12458.0,623,Москва
5517,Букет из 25 белых пионов (Premium) под ленту,4.7,169,25,яркий,пион,17761.0,889,Москва
4734,Букет из 25 розовых пионов (Premium) в стильной упаковке,5.0,165,25,яркий,пион,18338.0,917,Москва
5497,Букет цветов Летняя серенада,4.8,198,25,яркий,пион,18449.0,923,Москва
5093,Букет из 35 розовых пионов (Premium) под ленту,4.9,165,35,яркий,пион,24560.0,1228,Москва
4735,Букет из 35 пионов (Premium) микс в стильной упаковке,4.8,420,35,яркий,пион,25253.0,1263,Москва
5091,Букет из 35 розовых пионов (Premium) в стильной упаковке,4.3,165,35,яркий,пион,25253.0,1263,Москва
4736,Букет из 51 розового пиона (Premium) в стильной упаковке,4.6,109,51,яркий,пион,36671.0,1834,Москва
4139,Корзина цветов из 39 пионов с эвкалиптом,4.9,501,39,яркий,"пион, эвкалипт",29180.0,1459,Москва
5554,Букет из 5 хризантем Бакарди в стильной упаковке,4.8,188,5,сладкий,хризантема,1880.0,94,Санкт-Петербург
3577,Букет из 3 белых кустовых хризантем в стильной упаковке,4.6,685,3,сладкий,хризантема,1565.0,79,Санкт-Петербург
5555,Букет из 9 хризантем Бакарди в стильной упаковке,4.8,186,9,сладкий,хризантема,3455.0,173,Санкт-Петербург
2396,Букет из 5 кустовых хризантем Балтика микс в стильной упаковке,4.7,920,5,сладкий,хризантема,2200.0,110,Санкт-Петербург
3588,Букет из 15 кустовых хризантем микс в стильной упаковке,4.7,879,15,сладкий,хризантема,5444.0,273,Санкт-Петербург
5556,Букет из 11 хризантем Бакарди в стильной упаковке,4.7,199,11,сладкий,хризантема,4085.0,205,Санкт-Петербург
3583,Букет из 7 кустовых хризантем микс в стильной упаковке,4.5,912,7,сладкий,хризантема,2830.0,142,Санкт-Петербург
3585,Букет из 9 белых кустовых хризантем в стильной упаковке,4.8,691,9,сладкий,хризантема,3455.0,173,Санкт-Петербург
5301,Букет из 11 белых кустовых хризантем в стильной упаковке,4.9,742,11,сладкий,хризантема,4085.0,205,Санкт-Петербург
3586,Букет из 11 кустовых хризантем микс в стильной упаковке,4.9,742,11,сладкий,хризантема,4085.0,205,Санкт-Петербург
3592,Букет из 25 кустовых хризантем микс в стильной упаковке,4.5,939,25,сладкий,хризантема,8794.0,440,Санкт-Петербург
3593,Букет из 35 кустовых хризантем микс в стильной упаковке,4.7,664,35,сладкий,хризантема,12143.0,608,Санкт-Петербург
3582,Букет из 7 белых кустовых хризантем в стильной упаковке,4.9,558,7,сладкий,хризантема,2830.0,142,Санкт-Петербург
2945,Букет из 11 белых кустовых хризантем Сантини в упаковке,4.6,763,11,сладкий,хризантема,3381.0,170,Санкт-Петербург
3949,Букет из 35 белых кустовых хризантем Балтика в стильной упаковке,4.9,876,35,сладкий,хризантема,12143.0,608,Санкт-Петербург
5049,Букет из 21 хризантемы Бакарди в стильной упаковке,4.6,165,21,сладкий,хризантема,7434.0,372,Санкт-Петербург
3580,Букет из 5 белых кустовых хризантем в стильной упаковке,4.6,530,5,сладкий,хризантема,2200.0,110,Санкт-Петербург
3131,Букет из 15 хризантем Бакарди в стильной упаковке,5.0,799,15,сладкий,хризантема,5444.0,273,Санкт-Петербург
3587,Букет из 15 белых кустовых хризантем в стильной упаковке,4.9,820,15,сладкий,хризантема,5444.0,273,Санкт-Петербург
3948,Букет из 25 белых кустовых хризантем Балтика в стильной упаковке,5.0,837,25,сладкий,хризантема,8794.0,440,Санкт-Петербург
3733,Букет из 15 белых кустовых хризантем Сантини в стильной упаковке,4.7,572,15,сладкий,хризантема,4184.0,210,Санкт-Петербург
3734,Букет из 25 белых кустовых хризантем Сантини в стильной упаковке,4.5,820,25,сладкий,хризантема,6431.0,322,Санкт-Петербург
3589,Букет из 19 кустовых хризантем микс в стильной упаковке,4.7,889,19,сладкий,хризантема,6699.0,335,Санкт-Петербург
3591,Букет из 29 кустовых хризантем нежный микс в стильной упаковке,4.9,857,29,сладкий,хризантема,10049.0,503,Санкт-Петербург
3735,Букет из 51 белой кустовой хризантемы Сантини в стильной упаковке,5.0,562,51,сладкий,хризантема,12348.0,618,Санкт-Петербург
3594,Букет из 51 кустовой хризантемы микс в стильной упаковке,5.0,766,51,сладкий,хризантема,17378.0,869,Санкт-Петербург
4284,Букет из 9 кустовых хризантем Сантини микс в стильной упаковке,4.5,359,9,сладкий,хризантема,2793.0,140,Санкт-Петербург
2405,Букет из 15 кустовых хризантем Сантини микс в стильной упаковке,5.0,667,15,сладкий,хризантема,4184.0,210,Санкт-Петербург
2395,Букет из 25 кустовых хризантем Сантини микс в стильной упаковке,4.5,635,25,сладкий,хризантема,6431.0,322,Санкт-Петербург
2401,Букет из 49 кустовых хризантем Сантини микс в стильной упаковке,4.9,797,49,сладкий,хризантема,11697.0,585,Санкт-Петербург
4656,Букет из 25 белых кустовых хризантем Сантини под ленту,5.0,1,25,сладкий,хризантема,5801.0,291,Санкт-Петербург
4655,Букет из 25 фиолетовых кустовых хризантем Сантини под ленту,5.0,1,25,сладкий,хризантема,5801.0,291,Санкт-Петербург
3951,Букет из 51 белой кустовой хризантемы Балтика в стильной упаковке,5.0,748,51,сладкий,хризантема,20045.0,1003,Санкт-Петербург
2947,Букет из 75 белых кустовых хризантем Сантини в стильной упаковке,4.6,531,75,сладкий,хризантема,17614.0,881,Санкт-Петербург
123,Сантини белая ромашка,5.0,751,,сладкий,хризантема,240.0,12,Санкт-Петербург
78,Сантини микс,5.0,944,,сладкий,хризантема,240.0,12,Санкт-Петербург
147,Хризантема Бакарди желтая,4.7,908,7,сладкий,хризантема,366.0,19,Санкт-Петербург
3487,Хризантема Бакарди яркий микс,4.7,742,11,сладкий,хризантема,366.0,19,Санкт-Петербург
3484,Хризантема Бакарди белая,4.9,608,7,сладкий,хризантема,366.0,19,Санкт-Петербург
49,Хризантема кустовая фиолетовая,4.6,749,5,сладкий,хризантема,366.0,19,Санкт-Петербург
77,Хризантема кустовая белая,4.9,540,11,сладкий,хризантема,366.0,19,Санкт-Петербург
148,Хризантема кустовая микс,4.5,680,11,сладкий,хризантема,366.0,19,Санкт-Петербург
4615,Букет из 25 белых хризантем Сантини в коробке,4.7,105,25,сладкий,хризантема,6762.0,339,Санкт-Петербург
5302,Букет цветов Нежный закат,4.8,186,9,сладкий,гвоздика,2373.0,119,Санкт-Петербург
3982,Букет из 25 розовых гвоздик в стильной упаковке,4.7,599,25,сладкий,гвоздика,2990.0,150,Санкт-Петербург
5279,Букет цветов Любящее сердце,4.6,167,7,сладкий,гвоздика,1932.0,97,Санкт-Петербург
5280,Букет цветов Гармония нежности,4.7,171,11,сладкий,гвоздика,3381.0,170,Санкт-Петербург
3981,Букет из 51 розовой и белой гвоздики в стильной упаковке,4.5,413,51,сладкий,гвоздика,4990.0,250,Санкт-Петербург
3978,Букет из 25 белых гвоздик в стильной упаковке,4.7,513,25,сладкий,гвоздика,4384.0,220,Санкт-Петербург
5515,Букет цветов Нежные ноты,4.6,166,7,сладкий,"гвоздика, эвкалипт",2258.0,113,Санкт-Петербург
5303,Букет цветов Струны сердца,4.6,166,15,сладкий,гвоздика,4090.0,205,Санкт-Петербург
3979,Букет из 25 розовых и белых гвоздик в стильной упаковке,5.0,315,25,сладкий,гвоздика,2990.0,150,Санкт-Петербург
5047,Букет из 9 розовых и белых гвоздик в стильной упаковке,4.3,164,9,сладкий,гвоздика,1922.0,97,Санкт-Петербург
3681,Букет из 15 гвоздик микс в стильной упаковке,4.5,725,15,сладкий,гвоздика,3134.0,157,Санкт-Петербург
3977,Букет из 15 розовых и белых гвоздик в стильной упаковке,4.7,713,15,сладкий,гвоздика,3134.0,157,Санкт-Петербург
3975,Букет из 15 белых гвоздик в стильной упаковке с зеленью,4.8,739,15,сладкий,гвоздика,3292.0,165,Санкт-Петербург
3976,Букет из 15 розовых гвоздик в стильной упаковке с зеленью,4.8,572,15,сладкий,гвоздика,3292.0,165,Санкт-Петербург
2745,Букет из 25 красных гвоздик в стильной упаковке,4.5,594,25,сладкий,гвоздика,4384.0,220,Санкт-Петербург
2751,Букет из 25 диантусов микс с зеленью в дизайнерской упаковке,4.7,342,25,сладкий,гвоздика,5276.0,264,Санкт-Петербург
2748,Букет из 35 диантусов (гвоздик) микс в стильной упаковке,4.8,496,35,сладкий,гвоздика,5948.0,298,Санкт-Петербург
3983,Букет из 35 розовых гвоздик в стильной упаковке,4.7,695,35,сладкий,гвоздика,5948.0,298,Санкт-Петербург
3980,Букет из 35 розовых и белых гвоздик в стильной упаковке,4.7,382,35,сладкий,гвоздика,5948.0,298,Санкт-Петербург
3682,Букет из 35 диантусов микс с зеленью в дизайнерской упаковке,4.5,570,35,сладкий,гвоздика,6484.0,325,Санкт-Петербург
3987,Букет из 51 белой гвоздики в стильной упаковке,5.0,309,51,сладкий,гвоздика,7854.0,393,Санкт-Петербург
2795,Букет из 51 диантуса (гвоздики) нежный микс в дизайнерской упаковке,4.7,734,51,сладкий,гвоздика,7854.0,393,Санкт-Петербург
2746,Букет из 51 диантуса микс с зеленью в стильной упаковке,4.9,426,51,сладкий,гвоздика,8747.0,438,Санкт-Петербург
13,Гвоздика белая,4.5,640,21,сладкий,гвоздика,167.0,9,Санкт-Петербург
3538,Гвоздика зелёная,5.0,451,21,сладкий,гвоздика,167.0,9,Санкт-Петербург
12,Гвоздика розовая,4.5,538,21,сладкий,гвоздика,167.0,9,Санкт-Петербург
14,Гвоздика красная,4.9,727,21,сладкий,гвоздика,167.0,9,Санкт-Петербург
2253,Гвоздика микс,4.9,427,33,сладкий,гвоздика,167.0,9,Санкт-Петербург
131,Гвоздика кустовая микс,4.8,555,35,сладкий,"гвоздика, хризантема",167.0,9,Санкт-Петербург
4960,Букет экспресс Значительная,4.9,513,7,свежий,гербера,2142.0,108,Санкт-Петербург
5638,Букет из 3 гербер стандарт микс в упаковке с зеленью,4.8,165,3,свежий,гербера,1943.0,98,Санкт-Петербург
3953,Букет из 7 белых мини гербер в стильной упаковке с зеленью,4.7,733,7,свежий,гербера,2252.0,113,Санкт-Петербург
5637,Букет из 3 гербер стандарт с эвкалиптом в упаковке,4.2,185,3,свежий,"гербера, эвкалипт",2090.0,105,Санкт-Петербург
1881,Букет из 15 гербер стандарт микс в стильной упаковке,4.5,536,15,свежий,гербера,2890.0,145,Санкт-Петербург
1680,Букет из 25 гербер стандарт микс в стильной упаковке,4.8,530,25,свежий,гербера,3990.0,200,Санкт-Петербург
5708,Букет из 15 гербер стандарт микс в стильной упаковке с зеленью,4.8,185,15,свежий,"гербера, эвкалипт",4765.0,239,Санкт-Петербург
